n,algorithm,k,sample,seconds
24,frievald,20,79,0.00024108300000000304
17,numpy_matmul,0,80,1.8340000000061085e-06
17,strassen,0,80,5.58400000000292e-06
17,triple_loop,0,80,5.9589999999998255e-06
17,frievald,1,80,3.262500000000834e-05
17,frievald,10,80,0.0001280409999999954
17,frievald,20,80,0.0002500829999999843
15,numpy_matmul,0,81,2.915999999991703e-06
15,strassen,0,81,5.291999999990082e-06
15,triple_loop,0,81,5.540999999997798e-06
15,frievald,1,81,3.279199999997595e-05
15,frievald,10,81,0.00013520799999999777
15,frievald,20,81,0.0002473329999999885
61,numpy_matmul,0,82,3.500000000017378e-06
61,strassen,0,82,4.429200000000133e-05
61,triple_loop,0,82,1.0082999999994069e-05
61,frievald,1,82,3.604199999998614e-05
61,frievald,10,82,0.0001435000000000186
61,frievald,20,82,0.0002677080000000054
77,numpy_matmul,0,83,4.9589999999988255e-06
77,strassen,0,83,0.0003146250000000128
77,triple_loop,0,83,5.13749999999924e-05
77,frievald,1,83,3.1332999999994504e-05
77,frievald,10,83,0.0001504170000000138
77,frievald,20,83,0.00028462500000001056
9,numpy_matmul,0,84,1.9579999999963515e-06
9,strassen,0,84,4.124999999993717e-06
9,triple_loop,0,84,5.208000000006541e-06
9,frievald,1,84,3.479200000000571e-05
9,frievald,10,84,0.00012924999999999742
9,frievald,20,84,0.00023754200000000725
8,numpy_matmul,0,85,1.1249999999907168e-06
8,strassen,0,85,2.209000000003014e-06
8,triple_loop,0,85,4.290999999989609e-06
8,frievald,1,85,3.254199999999652e-05
8,frievald,10,85,0.00012904199999999588
8,frievald,20,85,0.00023720799999998876
76,numpy_matmul,0,86,4.917000000020932e-06
76,strassen,0,86,0.0003109159999999944
76,triple_loop,0,86,0.00012729200000000107
76,frievald,1,86,4.679199999998995e-05
76,frievald,10,86,0.00016729100000001385
76,frievald,20,86,0.00028041600000000555
28,numpy_matmul,0,87,2.165999999997892e-06
28,strassen,0,87,8.874999999991529e-06
28,triple_loop,0,87,7.333999999997731e-06
28,frievald,1,87,3.3500000000019625e-05
28,frievald,10,87,0.0001343750000000199
28,frievald,20,87,0.00024924999999997866
52,numpy_matmul,0,88,3.1669999999983656e-06
52,strassen,0,88,4.8667000000002236e-05
52,triple_loop,0,88,8.499999999994623e-06
52,frievald,1,88,3.449999999999287e-05
52,frievald,10,88,0.0001405000000000156
52,frievald,20,88,0.0002950409999999959
47,numpy_matmul,0,89,2.6250000000060947e-06
47,strassen,0,89,4.2082999999998316e-05
47,triple_loop,0,89,8.249999999987434e-06
47,frievald,1,89,3.483300000001188e-05
47,frievald,10,89,0.00013733300000001725
47,frievald,20,89,0.0002537920000000027
68,numpy_matmul,0,90,6.124999999995717e-06
68,strassen,0,90,0.0003332080000000015
68,triple_loop,0,90,4.48339999999936e-05
68,frievald,1,90,3.3916999999994424e-05
68,frievald,10,90,0.00014483299999998311
68,frievald,20,90,0.0002693329999999827
25,numpy_matmul,0,91,1.8330000000066349e-06
25,strassen,0,91,5.9589999999998255e-06
25,triple_loop,0,91,6.583000000004446e-06
25,frievald,1,91,3.183300000000888e-05
25,frievald,10,91,0.00012870900000000463
25,frievald,20,91,0.0002529159999999919
67,numpy_matmul,0,92,4.208999999977259e-06
67,strassen,0,92,0.0003065000000000151
67,triple_loop,0,92,5.087500000000578e-05
67,frievald,1,92,3.258300000000269e-05
67,frievald,10,92,0.00014525000000001342
67,frievald,20,92,0.0002710830000000053
90,numpy_matmul,0,93,8.04200000001365e-06
90,strassen,0,93,0.0003209589999999818
90,triple_loop,0,93,5.483300000000413e-05
90,frievald,1,93,3.09579999999976e-05
90,frievald,10,93,0.0001549170000000044
90,frievald,20,93,0.000290417000000015
14,numpy_matmul,0,94,1.3749999999979057e-06
14,strassen,0,94,4.000000000004e-06
14,triple_loop,0,94,5.624999999981339e-06
14,frievald,1,94,3.1666999999985235e-05
14,frievald,10,94,0.00012816599999998513
14,frievald,20,94,0.0002347500000000058
35,numpy_matmul,0,95,2.2499999999814335e-06
35,strassen,0,95,4.658299999998894e-05
35,triple_loop,0,95,6.124999999995717e-06
35,frievald,1,95,3.4042000000011896e-05
35,frievald,10,95,0.00019766700000001247
35,frievald,20,95,0.00028770799999999763
74,numpy_matmul,0,96,5.0419999999828935e-06
74,strassen,0,96,0.00029954100000001427
74,triple_loop,0,96,4.6707999999978655e-05
74,frievald,1,96,3.208300000001607e-05
74,frievald,10,96,0.0001587080000000074
74,frievald,20,96,0.00028287500000001575
44,numpy_matmul,0,97,2.4999999999886224e-06
44,strassen,0,97,4.058400000001017e-05
44,triple_loop,0,97,8.25000000001519e-06
44,frievald,1,97,3.3458999999985695e-05
44,frievald,10,97,0.00013925000000000742
44,frievald,20,97,0.0002670830000000013
97,numpy_matmul,0,98,9.791000000008987e-06
97,strassen,0,98,0.0003108329999999826
97,triple_loop,0,98,5.970899999999113e-05
97,frievald,1,98,3.0540999999995044e-05
97,frievald,10,98,0.00016400000000002524
97,frievald,20,98,0.0003127079999999949
34,numpy_matmul,0,99,2.1250000000194724e-06
34,strassen,0,99,4.025000000001944e-05
34,triple_loop,0,99,7.290999999992609e-06
34,frievald,1,99,3.29579999999996e-05
34,frievald,10,99,0.00019262500000000182
34,frievald,20,99,0.0004808329999999861
12,numpy_matmul,0,0,9.625000000013095e-06
12,strassen,0,0,1.4208000000015542e-05
12,triple_loop,0,0,1.2249999999991434e-05
12,frievald,1,0,0.00013437499999999214
12,frievald,10,0,0.00017758299999998117
12,frievald,20,0,0.0002735839999999934
79,numpy_matmul,0,1,7.83299999998488e-06
79,strassen,0,1,0.0003722919999999963
79,triple_loop,0,1,5.4167000000021615e-05
79,frievald,1,1,4.2917000000003425e-05
79,frievald,10,1,0.00016462500000000158
79,frievald,20,1,0.0003080000000000027
17,numpy_matmul,0,2,3.250000000010189e-06
17,strassen,0,2,6.708999999993637e-06
17,triple_loop,0,2,8.916000000025459e-06
17,frievald,1,2,3.529199999999233e-05
17,frievald,10,2,0.0001393329999999915
17,frievald,20,2,0.0002554160000000083
30,numpy_matmul,0,3,2.124999999991717e-06
30,strassen,0,3,6.625000000010095e-06
30,triple_loop,0,3,7.625000000011095e-06
30,frievald,1,3,3.575000000000106e-05
30,frievald,10,3,0.00013945800000000896
30,frievald,20,3,0.00026249999999999885
58,numpy_matmul,0,4,3.4170000000055545e-06
58,strassen,0,4,4.524999999999668e-05
58,triple_loop,0,4,1.0124999999999718e-05
58,frievald,1,4,4.245900000002245e-05
58,frievald,10,4,0.00014970899999999787
58,frievald,20,4,0.0002802499999999819
7,numpy_matmul,0,5,1.7920000000004599e-06
7,strassen,0,5,3.875000000014284e-06
7,triple_loop,0,5,4.500000000018378e-06
7,frievald,1,5,2.6957999999993598e-05
7,frievald,10,5,0.0001347079999999834
7,frievald,20,5,0.0002522500000000094
81,numpy_matmul,0,6,7.375000000003906e-06
81,strassen,0,6,0.0003188329999999906
81,triple_loop,0,6,5.1667000000005237e-05
81,frievald,1,6,3.624999999998768e-05
81,frievald,10,6,0.0001848340000000226
81,frievald,20,6,0.00030820800000000426
12,numpy_matmul,0,7,1.3330000000200126e-06
12,strassen,0,7,4.208000000005541e-06
12,triple_loop,0,7,5.707999999993163e-06
12,frievald,1,7,3.304100000001142e-05
12,frievald,10,7,0.0001346660000000055
12,frievald,20,7,0.00024958299999999767
54,numpy_matmul,0,8,3.583000000001446e-06
54,strassen,0,8,4.391600000000495e-05
54,triple_loop,0,8,9.625000000013095e-06
54,frievald,1,8,3.5708999999994884e-05
54,frievald,10,8,0.00014637500000000414
54,frievald,20,8,0.0002709579999999878
16,numpy_matmul,0,9,1.2080000000025404e-06
16,strassen,0,9,3.124999999992717e-06
16,triple_loop,0,9,6.167000000001366e-06
16,frievald,1,9,3.633399999999898e-05
16,frievald,10,9,0.0001390410000000064
16,frievald,20,9,0.0002757499999999913
50,numpy_matmul,0,10,3.250000000010189e-06
50,strassen,0,10,4.1957999999980844e-05
50,triple_loop,0,10,9.124999999998717e-06
50,frievald,1,10,3.6874999999991775e-05
50,frievald,10,10,0.00014962499999998657
50,frievald,20,10,0.0002710419999999991
68,numpy_matmul,0,11,4.540999999996798e-06
68,strassen,0,11,0.00031258400000000464
68,triple_loop,0,11,4.641699999999305e-05
68,frievald,1,11,3.200000000000425e-05
68,frievald,10,11,0.00015154099999997728
68,frievald,20,11,0.000286083999999992
34,numpy_matmul,0,12,2.2080000000035405e-06
34,strassen,0,12,4.279199999998595e-05
34,triple_loop,0,12,7.082999999991069e-06
34,frievald,1,12,3.4500000000020625e-05
34,frievald,10,12,0.00014600000000000724
34,frievald,20,12,0.0002619580000000066
54,numpy_matmul,0,13,3.1669999999983656e-06
54,strassen,0,13,4.2290999999999856e-05
54,triple_loop,0,13,9.415999999984326e-06
54,frievald,1,13,3.408300000001807e-05
54,frievald,10,13,0.00014566599999998875
54,frievald,20,13,0.00028500000000000747
96,numpy_matmul,0,14,6.999999999979245e-06
96,strassen,0,14,0.0003248329999999966
96,triple_loop,0,14,5.791699999999067e-05
96,frievald,1,14,3.145799999998422e-05
96,frievald,10,14,0.00016645799999998045
96,frievald,20,14,0.0003163750000000076
71,numpy_matmul,0,15,4.7910000000039865e-06
71,strassen,0,15,0.00031324999999998715
71,triple_loop,0,15,4.708400000000279e-05
71,frievald,1,15,3.520800000000879e-05
71,frievald,10,15,0.0001527080000000014
71,frievald,20,15,0.00028987500000002275
8,numpy_matmul,0,16,1.1250000000184723e-06
8,strassen,0,16,2.167000000025121e-06
8,triple_loop,0,16,4.084000000015298e-06
8,frievald,1,16,3.329199999999033e-05
8,frievald,10,16,0.0001345419999999875
8,frievald,20,16,0.00024641700000002653
32,numpy_matmul,0,17,1.4579999999819737e-06
32,strassen,0,17,3.333000000022013e-06
32,triple_loop,0,17,6.6249999999823395e-06
32,frievald,1,17,3.454199999999852e-05
32,frievald,10,17,0.00013620799999999877
32,frievald,20,17,0.0002559580000000006
95,numpy_matmul,0,18,7.750000000000812e-06
95,strassen,0,18,0.00031395800000000307
95,triple_loop,0,18,5.766700000001124e-05
95,frievald,1,18,3.3540999999998045e-05
95,frievald,10,18,0.00016933299999999374
95,frievald,20,18,0.0003191660000000096
75,numpy_matmul,0,19,5.333000000024013e-06
75,strassen,0,19,0.0003090000000000037
75,triple_loop,0,19,4.7499999999978115e-05
75,frievald,1,19,3.487500000001753e-05
75,frievald,10,19,0.00015529200000000132
75,frievald,20,19,0.00029191700000000265
46,numpy_matmul,0,20,2.500000000016378e-06
46,strassen,0,20,4.354200000000752e-05
46,triple_loop,0,20,7.750000000000812e-06
46,frievald,1,20,3.49580000000016e-05
46,frievald,10,20,0.00014258300000000168
46,frievald,20,20,0.0002654160000000183
51,numpy_matmul,0,21,3.1669999999983656e-06
51,strassen,0,21,4.24170000000168e-05
51,triple_loop,0,21,9.041999999986894e-06
51,frievald,1,21,3.870799999999841e-05
51,frievald,10,21,0.00014437500000000214
51,frievald,20,21,0.00026891699999997964
42,numpy_matmul,0,22,2.457999999982974e-06
42,strassen,0,22,4.2125000000003965e-05
42,triple_loop,0,22,7.707999999995163e-06
42,frievald,1,22,3.9042000000016897e-05
42,frievald,10,22,0.00014074999999999505
42,frievald,20,22,0.0002614579999999922
60,numpy_matmul,0,23,3.3329999999942572e-06
60,strassen,0,23,4.2583000000012694e-05
60,triple_loop,0,23,9.541000000001798e-06
60,frievald,1,23,3.533399999999798e-05
60,frievald,10,23,0.00014683300000001287
60,frievald,20,23,0.00028204100000001064
76,numpy_matmul,0,24,4.79200000000346e-06
76,strassen,0,24,0.00031362499999998406
76,triple_loop,0,24,4.833400000001098e-05
76,frievald,1,24,3.545900000001545e-05
76,frievald,10,24,0.00015258400000001116
76,frievald,20,24,0.0003092500000000109
64,numpy_matmul,0,25,3.5420000000230267e-06
64,strassen,0,25,3.675000000000206e-05
64,triple_loop,0,25,1.2833999999989354e-05
64,frievald,1,25,3.337500000000215e-05
64,frievald,10,25,0.00014704199999998613
64,frievald,20,25,0.00027887500000001175
30,numpy_matmul,0,26,1.8750000000122835e-06
30,strassen,0,26,6.2090000000070145e-06
30,triple_loop,0,26,6.874999999989528e-06
30,frievald,1,26,3.254199999999652e-05
30,frievald,10,26,0.00013570800000001215
30,frievald,20,26,0.0002562500000000134
30,numpy_matmul,0,27,1.7920000000004599e-06
30,strassen,0,27,5.79200000000446e-06
30,triple_loop,0,27,6.3329999999972575e-06
30,frievald,1,27,3.237500000000115e-05
30,frievald,10,27,0.00013583300000000187
30,frievald,20,27,0.00025829200000002106
5,numpy_matmul,0,28,1.459000000009203e-06
5,strassen,0,28,3.3340000000214864e-06
5,triple_loop,0,28,3.875000000014284e-06
5,frievald,1,28,2.533300000001626e-05
5,frievald,10,28,0.00013087500000000252
5,frievald,20,28,0.00024529200000000806
78,numpy_matmul,0,29,4.916999999993177e-06
78,strassen,0,29,0.00030995799999999907
78,triple_loop,0,29,4.945800000000222e-05
78,frievald,1,29,3.466700000001599e-05
78,frievald,10,29,0.00015562499999999257
78,frievald,20,29,0.0002927499999999805
21,numpy_matmul,0,30,1.958999999995825e-06
21,strassen,0,30,5.79200000000446e-06
21,triple_loop,0,30,6.79200000000546e-06
21,frievald,1,30,3.349999999999187e-05
21,frievald,10,30,0.0001333329999999855
21,frievald,20,30,0.0002518329999999791
20,numpy_matmul,0,31,1.7499999999948113e-06
20,strassen,0,31,5.541999999997271e-06
20,triple_loop,0,31,6.499999999992623e-06
20,frievald,1,31,3.337500000000215e-05
20,frievald,10,31,0.00013258399999999115
20,frievald,20,31,0.00024937499999999613
36,numpy_matmul,0,32,2.124999999991717e-06
36,strassen,0,32,4.754099999998429e-05
36,triple_loop,0,32,6.2500000000131894e-06
36,frievald,1,32,3.400000000000625e-05
36,frievald,10,32,0.00014204199999998113
36,frievald,20,32,0.0002586669999999902
99,numpy_matmul,0,33,9.209000000010015e-06
99,strassen,0,33,0.00031575000000000353
99,triple_loop,0,33,6.283300000001213e-05
99,frievald,1,33,4.633299999998175e-05
99,frievald,10,33,0.0001677499999999943
99,frievald,20,33,0.00032158300000001416
66,numpy_matmul,0,34,5.083000000016824e-06
66,strassen,0,34,0.00030887499999998624
66,triple_loop,0,34,4.250000000000087e-05
66,frievald,1,34,4.0666999999994236e-05
66,frievald,10,34,0.00014770900000002363
66,frievald,20,34,0.000277417000000002
88,numpy_matmul,0,35,6.2910000000193644e-06
88,strassen,0,35,0.00038112500000000993
88,triple_loop,0,35,6.587500000002078e-05
88,frievald,1,35,7.958399999999366e-05
88,frievald,10,35,0.00017445799999998846
88,frievald,20,35,0.00031066599999998723
10,numpy_matmul,0,36,1.3750000000256613e-06
10,strassen,0,36,4.833000000009635e-06
10,triple_loop,0,36,5.791000000004987e-06
10,frievald,1,36,3.4124999999995964e-05
10,frievald,10,36,0.00013425000000000242
10,frievald,20,36,0.00025837500000000513
56,numpy_matmul,0,37,3.4999999999896225e-06
56,strassen,0,37,4.316699999998286e-05
56,triple_loop,0,37,9.915999999998704e-06
56,frievald,1,37,3.4874999999989775e-05
56,frievald,10,37,0.00015466699999999722
56,frievald,20,37,0.00030370800000001363
10,numpy_matmul,0,38,1.1659999999968917e-06
10,strassen,0,38,4.083999999987542e-06
10,triple_loop,0,38,5.0000000000050004e-06
10,frievald,1,38,3.3082999999989315e-05
10,frievald,10,38,0.00013370900000000963
10,frievald,20,38,0.00031320900000000873
44,numpy_matmul,0,39,3.916999999992177e-06
44,strassen,0,39,5.2333999999987224e-05
44,triple_loop,0,39,9.333000000000258e-06
44,frievald,1,39,4.9125000000010965e-05
44,frievald,10,39,0.0001782909999999971
44,frievald,20,39,0.00026641599999999155
25,numpy_matmul,0,40,1.958999999995825e-06
25,strassen,0,40,6.0410000000121755e-06
25,triple_loop,0,40,6.375000000002906e-06
25,frievald,1,40,3.6332999999999505e-05
25,frievald,10,40,0.0001341250000000127
25,frievald,20,40,0.00026366700000002297
55,numpy_matmul,0,41,3.7499999999968114e-06
55,strassen,0,41,4.450000000000287e-05
55,triple_loop,0,41,1.0750000000003812e-05
55,frievald,1,41,3.274999999999806e-05
55,frievald,10,41,0.00034191599999999767
55,frievald,20,41,0.0003504589999999974
55,numpy_matmul,0,42,7.66600000001727e-06
55,strassen,0,42,6.63750000000074e-05
55,triple_loop,0,42,1.3709000000000637e-05
55,frievald,1,42,5.279199999999595e-05
55,frievald,10,42,0.00015862499999999558
55,frievald,20,42,0.00032066599999999723
20,numpy_matmul,0,43,2.6669999999839877e-06
20,strassen,0,43,7.208000000008541e-06
20,triple_loop,0,43,7.875000000018284e-06
20,frievald,1,43,2.9124999999990964e-05
20,frievald,10,43,0.0001439169999999934
20,frievald,20,43,0.00026124999999999066
4,numpy_matmul,0,44,1.4999999999876223e-06
4,strassen,0,44,2.7499999999958114e-06
4,triple_loop,0,44,4.208000000005541e-06
4,frievald,1,44,2.7124999999988963e-05
4,frievald,10,44,0.00012808400000000053
4,frievald,20,44,0.00024408400000000552
40,numpy_matmul,0,45,2.7499999999958114e-06
40,strassen,0,45,4.0292000000025086e-05
40,triple_loop,0,45,8.25000000001519e-06
40,frievald,1,45,3.5332999999998504e-05
40,frievald,10,45,0.00015066699999999322
40,frievald,20,45,0.0002532500000000104
37,numpy_matmul,0,46,2.6250000000060947e-06
37,strassen,0,46,4.341699999999005e-05
37,triple_loop,0,46,7.207999999980785e-06
37,frievald,1,46,3.454199999999852e-05
37,frievald,10,46,0.00013674999999999105
37,frievald,20,46,0.0002502910000000136
32,numpy_matmul,0,47,1.582999999999446e-06
32,strassen,0,47,3.4999999999896225e-06
32,triple_loop,0,47,7.417000000009555e-06
32,frievald,1,47,3.3624999999981586e-05
32,frievald,10,47,0.00013108300000000406
32,frievald,20,47,0.0002466250000000003
91,numpy_matmul,0,48,9.79200000000846e-06
91,strassen,0,48,0.0003616660000000105
91,triple_loop,0,48,6.112499999999521e-05
91,frievald,1,48,4.149999999999987e-05
91,frievald,10,48,0.0001601249999999832
91,frievald,20,48,0.00030058399999999263
91,numpy_matmul,0,49,7.5000000000213785e-06
91,strassen,0,49,0.0003109159999999944
91,triple_loop,0,49,5.804100000000867e-05
91,frievald,1,49,3.012500000001972e-05
91,frievald,10,49,0.00015875000000001305
91,frievald,20,49,0.00030083300000000035
84,numpy_matmul,0,50,7.374999999976151e-06
84,strassen,0,50,0.000321542000000008
84,triple_loop,0,50,5.204100000000267e-05
84,frievald,1,50,3.304199999998314e-05
84,frievald,10,50,0.00015212500000000295
84,frievald,20,50,0.00029654100000001127
62,numpy_matmul,0,51,3.833000000008635e-06
62,strassen,0,51,4.3957999999982844e-05
62,triple_loop,0,51,1.0457999999990975e-05
62,frievald,1,51,4.020799999998603e-05
62,frievald,10,51,0.00014274999999999705
62,frievald,20,51,0.0002671660000000131
53,numpy_matmul,0,52,3.1669999999983656e-06
53,strassen,0,52,4.370800000000341e-05
53,triple_loop,0,52,8.916999999997177e-06
53,frievald,1,52,3.458300000000469e-05
53,frievald,10,52,0.00014104099999998065
53,frievald,20,52,0.000260416999999985
88,numpy_matmul,0,53,6.0000000000060005e-06
88,strassen,0,53,0.00030908399999998726
88,triple_loop,0,53,5.229200000000933e-05
88,frievald,1,53,3.516700000000261e-05
88,frievald,10,53,0.00015358299999998493
88,frievald,20,53,0.00029158399999998363
19,numpy_matmul,0,54,1.7910000000009862e-06
19,strassen,0,54,5.707999999993163e-06
19,triple_loop,0,54,6.2090000000070145e-06
19,frievald,1,54,3.2124999999993964e-05
19,frievald,10,54,0.00013066700000000098
19,frievald,20,54,0.0002406660000000005
13,numpy_matmul,0,55,1.9169999999901766e-06
13,strassen,0,55,3.957999999998352e-06
13,triple_loop,0,55,5.207999999978785e-06
13,frievald,1,55,3.416700000000161e-05
13,frievald,10,55,0.00014474999999999905
13,frievald,20,55,0.00023891700000000515
36,numpy_matmul,0,56,2.2499999999814335e-06
36,strassen,0,56,4.141699999998805e-05
36,triple_loop,0,56,7.375000000003906e-06
36,frievald,1,56,3.2208999999977506e-05
36,frievald,10,56,0.00013520799999999777
36,frievald,20,56,0.00024695899999999105
97,numpy_matmul,0,57,8.874999999991529e-06
97,strassen,0,57,0.00032770900000000935
